recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
181601,Prozac,Premenstrual Dysphoric Disorde,"""Taking Prozac for Premenstrual Dysphoric Disorder is a miracle! But when I hit forty it really got worse.. especially at period time, my thoughts were so messed up, I would think things that I knew wasn&#039;t normal and cry because of the most ridiculous reasons or just non- stop crying for no reason. Irritated beyond expression and like my body was on speed. But all out of my control, I could not get in control of my moods or thoughts. So last year at my Gyno appointment I mentioned this bizarre experience I would have prior to my periods!
She explains PDD and prescribed Prozac. I take mine 14 days prior and every other day or every third day because it makes me feel draggy! Just depends how it affects me that month. I take it before I go to bed. Works great! New life!""","March 2, 2013",102,No Side Effects,5
25917,Lamisil,"Onychomycosis, Toenail","""Best advice:1.Get prescription pills &amp; continue until side effects are unbearable,that product will clear it up best &amp; fastest,Then switch to prescription polish. 2.Go buy electric nail file w attachments, keep thinnest &amp; short as possible. 3.Change socks morning/night. 4.Don&#039;t share nail tools! 5. Sally&#039;s has professional liquid cleaner, blue stuff lasts year! 6.Clean infected toes PM before changing socks. 7.i switched from pills to medicated polish because of headaches &amp; after 7 months my toe nail is clear &amp; growing at a similar rate to others. I&#039;ve read &amp; tried all the tricks. If u follow these instructions DAILY it WILL clear up but your looking at a year. Add Epsom Salt 2 minute soak, 2-3x wk, plug bath sink,put foot in.""","April 9, 2016",60,Mild Side Effects,5
107819,Implanon,Birth Control,"""I just had Implanon removed after nearly 2 years. I loved the fact that there were no more monthly pregnancy scares but hated everything else. I went from 9 stone to 11 stone without changing my eating habits and was so cranky and moody and down in the dumps. I&#039;m surprised my husband stayed with me. But feeling so much better now even though it&#039;s only been out for 2 days. It just didn&#039;t suit me.""","May 1, 2009",4,Mild Side Effects,3
201254,Zoloft,Depression,"""Worked well in combination with xanax for 3 months then lost effectiveness""","July 7, 2016",9,Mild Side Effects,2
215105,Fexofenadine,Urticaria,"""My husband got a very acute urtricaria on his whole body for 2 weeks. Nothing helped really to get rid of the burning patches. Benadryl caused more drowsiness then any help and additionally my husbands face was sweeling all over when taking Benadryl. Finally we got Allegra 180 mg pills. And just after the first Allegra pill all red patches on his skin and all swollen areas were gone for good as long as he keeps taking it twice a day 180 mg each tablet. This medicine is really great.""","February 27, 2012",64,Mild Side Effects,5
4479,Belviq,Weight Loss,"""Used this for a month and did not lose any weight. I read some reviews and did not go through any of the symptoms I saw. I gave it 2 stars because aI did notice it suppressed my appetite a little. I refilled and gave it another shot but the next month was more of the same. Went off it a few days, maybe a week, and this morning I took one......... Holy crap I feel like an ice cube. Never been this cold in my life and also been in the bathroom all day with #2 imitating a faucet. I can honestly say, soon as I get out this bed, rest of them are going in the trash. Worst $190 (2 months with discount card) I have ever spent on a weightloss gimmick. Now back to the meal plan and lots of exercise.""","December 5, 2016",13,Severe Side Effects,2
147332,Alprazolam,Panic Disorde,"""BEST PRESCRIPTION MEDICINE EVER! I&#039;m on 1mg, 3 times a day as needed for the past year. It has made my life so much better. I highly recommend trying this medicine if you feel that you need help. Give it a shot, if you don&#039;t like it, then don&#039;t take it. I give it 10 out of 10.""","December 14, 2011",1,Mild Side Effects,5
40079,Contrave,Obesity,"""Just started on week two where I take one pill in the morning and one in the evening.  In 9 days I have lost 5.6 pounds &amp; have not a darn thing.  Granted in general I am not a huge sweets person or snacker - but trying to drop weight without starving myself or doing zero carbs - the scale wouldn&#039;t budge... Seeing the weight drop with no effort, just yet, is inspiring.  I love a nice cold beer &amp; perhaps indulge a little too much on weekends - but I now notice I don&#039;t really care if I have a beer or not.  losing almost 6 pounds is now motivating me to start eating cleaner and get walking / start some exercise regimen. Side effects I sweat more &amp; sleep is not that great(but I also have hyperdrosis &amp; take adderall). Will post after week 4""","May 12, 2015",27,No Side Effects,5
60065,NuvaRing,Birth Control,"""I was on the NuvaRing for almost 3 years and had mostly great experiences with it. I had little to no spotting, and the initial three month break-in time frame was easy and I had no irregularities.  I only suffered from one issue with NuvaRing and it was a side effect I didn&#039;t realize I was suffering from until I stopped using it for the past month (I switched to Mirena).  Over the course of the almost 3 years that I was on NuvaRing, my temper started getting worse and worse.  It wasn&#039;t anything obvious, but now that I&#039;m on Mirena I see that NuvaRing was contributing to a fair bit of moodiness (but still nowhere near the moodiness I had when on oral birth control). I would definitely recommend the NuvaRing.""","January 13, 2014",7,Moderate Side Effects,5
182773,Cymbalta,Major Depressive Disorde,"""This was the most helpful antidepressant for me (previous were Prozac, Wellbutrin, Lexapro, and Effexor). I was getting along with people, working out regularly, and had no side effects except for a bit of drowsiness depending on when I took it. Eventually I was diagnosed with having a bipolar component and so now I&#039;m taking Lamictal with it. Overall a pretty potent and good medication.""","November 7, 2016",12,Mild Side Effects,4
207797,Suprep Bowel Prep Kit,Bowel Preparation,"""Good part, no pain!!! Taste nasty, well you can&#039;t have it all""","September 20, 2015",8,Mild Side Effects,5
217452,Clarithromycin,Sinusitis,"""I would like to know what this drug is made from. The horrible metallic taste is making me gag. I have tried everything you can think of to get rid of it. It&#039;s waking me up at night from the taste. I don&#039;t know if the H.pylori symptoms or this is worse. I have 5 days to go on this and am dreading every tablet I have to swallow. I feel it&#039;s poison.""","September 4, 2015",47,Moderate Side Effects,1
139425,Armodafinil,Depression,"""150 mg NuVigil does work somewhat for my depression, but the primary effects wear off after a few hours and I feel more tired than usual. It is better than any SSRI, SNRI, MAOI, atypical, or tricyclic antidepressant that I have taken.""","December 11, 2011",29,Moderate Side Effects,4
69919,Pyridostigmine,Not Listed / Othe,"""I have Cervical Dystonia in the right side of my face and my eye and  Mouth droop.  I have only been on this medication for 4 days and can already see small changes.  If it works like this, I&#039;ll take it forever.  I used to have such a pretty smile and now it only smiles on the left...its awful.  My nuroligist was giving me mylobloc  so now we&#039;ll try this!!  No side effects so far. Linda in Fl.""","December 18, 2010",4,Severe Side Effects,3
164850,Librax,Irritable Bowel Syndrome,"""Have diarrhea related irritable bowel syndrome and Librax CHANGED my life. The doctor who connected me with this is my angel.""","April 9, 2011",62,Moderate Side Effects,5
184022,Hydroxyzine,Anxiety,"""I absolutely love this medicine. ..
It seems like it&#039;s the only one that helps, it will make u sleepy and I also feel less hungry...""","May 28, 2017",22,Mild Side Effects,5
147252,Alprazolam,Anxiety,"""Xanax helps me cope with life. I live a pore life it gives me the nerve to do things I wouldn&#039;t do.""","December 8, 2012",43,No Side Effects,5
196115,Nicotrol Inhaler,Smoking Cessation,"""I could not believe how drawing on the Nicotrol Inhaler felt like a real cigarette. I was able to finally quit by having this in my pocket and pulling it out just when absolutely needed. I used it for 2 days and that was all I needed. I had smoked for 24 years about a pack a day. I haven&#039;t smoked in 11 years.""","June 3, 2009",55,Mild Side Effects,5
146018,Suboxone,Opiate Dependence,"""I owe my life to sub&#039;s I was on 360,30 milligram oxycodones a month from my pain doctor for 6 out of the last 8 years.I&#039;m clean now 28 days on suboxone now I&#039;m starting to feel more alive and getting my life back is awesome. Its neat to actually have real emotions back that I haven&#039;t felt in years. Its like I&#039;ve been in a dream for _8 years I only hope the sub&#039;s aren&#039;t as extreme to get off when I&#039;m ready .god bless.""","March 9, 2015",30,Mild Side Effects,5
175076,Xylometazoline,Nasal Congestion,"""A lifesaver at night when unable to mouth breath. Only problem was I became addicted to using it! My nose became congested every-night &amp; would only become unblocked when I used Otrivin. I had to wean myself off it.""","December 26, 2012",43,Mild Side Effects,5
166873,Levonorgestrel,Emergency Contraception,"""Obviously , the condom broke and it was 11 pm we were scared because I&#039;m 18 and my boyfriend is 19. We were scared more than anything. But no matter what stay clam because freaking out does not help at all. We took the pill at 10 am the following morning . My period was estimated two weeks after taking the pill . My period was 3 days late but within the two weeks I did feel like throwing up like constantly. At the end the pill works it does . Not pregant and helped""","July 17, 2016",10,Extremely Severe Side Effects,5
164844,Librax,Irritable Bowel Syndrome,"""With Crohn&#039;s and irritable bowel syndrome, trips were out of the question. My MD put me on Librax and in my opinion saved my life. I can now enjoy a meal at a restaurant then take out and eating it at home. The cramps are gone and now I&#039;m am enjoying life as never before. Thanks to my doctor for this miracle.""","August 21, 2012",65,Mild Side Effects,5
77651,Cephalexin,Upper Respiratory Tract Infection,"""I am 34 weeks pregnant and I was prescribed Cephalexin to treat both my urinary tract infection/Bronchitis. I&#039;ve taken the medicine for 5 days now and although my UTI has cleared up my lungs still sound horrible and I still have a nasty cough.""","March 29, 2015",15,No Side Effects,2
144311,Etonogestrel,Birth Control,"""Got Implanon in December and had it removed a couple weeks ago. I&#039;m back on the pill and my hormones are still fluctuating so I&#039;m waiting until I&#039;m normal again. HORRIBLE side effects. Do not recommend!! I had it in for about 5 months and got my period twice on it (more like spotting for a week). It gave me insane acne on my face and back, terrible breast pain and swelling, the most extreme mood swings, increased my depression and anxiety x1000, gave me headaches at first, and completely wiped out my sex drive. Had pretty much every side effect except weight gain and never ending spotting. Removal was horrible, took 2 incisions to remove the stick from hell!!! PROS: never had to maintain birth control (like pills, nuvaring) and not pregnant""","May 17, 2016",9,Mild Side Effects,1
223873,Fluoroplex,Keratosis,"""My doctor gave me this cream to use on precancerous spots on my face. She told me I could try on other spots as well. I have a large number of  keratosi (plural?) on the tops of my thighs. I decided to try it out on them. It has only been a few days and they are almost completely gone!""","May 10, 2015",31,Mild Side Effects,5
118772,Zoloft,Social Anxiety Disorde,"""Do these SSRI&#039;s actually work for anxiety? I have tried a few over the last year with little success and horrible side effects. I took Zoloft 100mg for 3 months and noticed a very slight decrease in anxiety. As with all SSRI&#039;s I had the standard intolerable side effects including: Loss of emotions, loss of sex drive, decreased motivation, etc... I don&#039;t think SSRI&#039;s should be the 1st line of medication as personally none of them worked for me and all had intolerable side effects.""","April 12, 2012",28,Mild Side Effects,1
172102,Amitiza,"Constipation, Chronic","""I take the 24mg twice a day after having severe constipation post-chemo and multiple abdominal surgeries.  It takes a couple of days for it to cause a movement, but when it does, it&#039;s unbelievable how much it works!  I have felt the nausea and headaches, but didn&#039;t realize it was caused by the Amitiza.  I&#039;m so thankful to have this medicine!""","November 25, 2012",39,No Side Effects,5
27215,Imitrex,Migraine,"""When I moved to Indiana I started getting migraines . My doctor prescribed imitrex 25 mg which worked beautifully as long as I took it when the migraine started. Though it still doesn&#039;t always work and I take another dose 2 hours after the 1st dose. I developed tolerance to it and now need to take 50 mg. Fortunately my migraines have slowed down to a dull roar as I&#039;ve figured out my triggers. Imitrex has some annoying but mostly tolerable side effects that dissipate with use, such as feeling physically fatigued, feeling kind of drugged, trouble thinking clearly, increased blood pressure/heart rate, sometimes I feel shaky.""","August 6, 2017",5,Mild Side Effects,4
194497,Atorvastatin,High Cholesterol,"""69 year old male. New to statins. Have started on Atorvastatin and in the first 80 days, with no side effects, cholesterol has dropped from 258 to 179, LDL to 100, and LDL/HDL ratio to 2.2. So... success! Very pleased.""","October 30, 2016",32,Mild Side Effects,5
184297,Hydroxyzine,Anxiety,"""I have terrible anxiety coupled with really bad tactile disturbances that make me feel like I just want to crawl out of my skin or slough it like a snake. My entire body, including eyes, felt like it was so dry and flakey I couldn&#039;t handle it. This med helps so much with that and now I am at least comfortable in my skin even when my anxiety is at its worst.""","September 2, 2015",56,Mild Side Effects,5
1584,Eluxadoline,Irritable Bowel Syndrome,"""After having my gallbladder removed 2 years ago I have been battling IBS-D.  I have been on Welchol for about 2 years and it&#039;s ok, not great but ok. I was taking 1 a day but I think it needs to be upped to 2. My doctor gave me Viberzi to try, I put it off for a while then finally took it. Days 1-2 were great. Days 3- 4 went down hill fast. by day 5 I was staying within 5 feet of the bathroom. I didn&#039;t realize one of the side effects was dizziness (since I have vertigo I figured my allergies were acting up), weakness &amp; major gas. I had to stop taking it so I could actually go to work. I think I&#039;ll buy stock in Immodium. I am very disappointed this didn&#039;t work, so many people worse off then I am did well on it. It&#039;s so frustrating.""","September 7, 2016",15,Mild Side Effects,1
51231,Azithromycin,Chlamydia Infection,"""When I took this, I took it without food, and within 45 minutes I puked it up, and had such severe abdominal pain I couldn&#039;t move and I was breathing like I was giving birth.""","November 15, 2015",13,No Side Effects,1
82555,Hysingla ER,Pain,"""I took 10mg, 3x day hydrocodone for a year prior to a new pain doc in a new state requiring I switch to Hysingla ER. I had only had one 10mg hydrocodone for each of the two days prior to beginning the Hysingla so this was not withdrawals. An hour after the 20mg pill, my heart was pounding hard, short of breath, which progressed to severe abdominal pain, nausea, the worst pain of my life (easily 2-3x my very worst days with stage 3 adhesive arachnoiditis, Ehlers-Danlos, and innumerable tarlov cysts on my spinal cord), joint pain, muscle pain and spasms, and I could literally feel my CSF pulsing in my spinal cord. The doc actually made me take a second dose because she thought I was in withdrawal. I vomited the 2nd one and nearly aspirated it""","December 4, 2017",0,Mild Side Effects,1
87299,Latuda,Bipolar Disorde,"""I started taking Latuda 4 days ago for bipolar. So far I have noticed a change in my mood. Days are brighter and I&#039;m not hungry which is a good thing. I am still taking Lamictal, Dexedrine and Ativan. I am still having trouble with racing thoughts while asleep. I hope this will change soon.""","September 5, 2011",55,Mild Side Effects,3
49956,Gabapentin,Insomnia,"""I take on 300mg of Gabapentin and one Trazadone one hour before bedtime with absolutely remarkable results!  20  years of chronic insomnia and trying every treatment with minimal success.  This is the miracle combination...love it!  The only side effect is vivid dreams.""","January 29, 2016",47,No Side Effects,4
65660,Propranolol,Migraine Prevention,"""I was suffering from migraines for over a year before I sought treatment.  By then I was having one every other day.  The day I didn&#039;t have one, I was washed out and drained.  Within a week of starting propranolol, my migraines were gone.  I haven&#039;t had a single headache of any type in two months.  I also haven&#039;t had any side effects.  Well, until today.  Not really a side effect though.  I missed three pills and started getting dizzy, nauseous and headachy.  So it&#039;s actually a side effect of NOT taking my medicine.""","December 27, 2016",19,Mild Side Effects,5
45033,Fluoxetine,Anxiety and Stress,"""This medication makes me worthless man, I feel sick when I take this drug, very sick thinking, Muscle pain, suicidal thoughts sometimes, Please stop taking this drugs, if feel you feel any of these symptoms""","January 31, 2017",8,No Side Effects,1
31637,Miconazole,Vaginal Yeast Infection,"""I got the 3 day treatment, the first day I used it, it was hard - it burned and was itchy. About 30 minutes passed and the burning  and itch was gone, the second day it didn&#039;t bother me at all. I really am feeling better down there, I guess the burn means that it is working.""","December 30, 2015",4,Severe Side Effects,5
163616,Mirtazapine,Depression,"""I&#039;ve tried many antidepressants before, and this seems best and with least side effects. I have been prescribed it along with duloxetine, and this combination seems to be excellent in reducing anxiety and depression to almost zero. I now take 30mg Mirtazapine before bed, and 60mg Duloxetine in the morning. I also take 0.25mg Pramipexole at bedtime to curb the restless legs syndrome and help with libido. This way sex life is not hampered by the Duloxetine. There is initially a period of adjusting to meds, weight gain, but I have so much more energy to exercise so I&#039;m fit now. Well recommended. Starting dose for mirtazapine was 15mg, and for duloxetine 30mg.""","July 25, 2013",20,Severe Side Effects,5
39699,Contrave,Obesity,"""2nd Update: 7m 10d &amp; I am still very happy with this med. Down 31lbs so far: started at 229lbs/36.4bmi; today at 198lbs/31.5bmi; goal is 156lbs/24.8bmi - just to get out of the &ldquo;obese&rdquo; range. I was inconsistent for a while (no pills while away on a 3wk vacay &amp; only 2pills/day for a few months) &amp; didn&rsquo;t see any side effects or weight gain, just plateaued, which is good to know for when I go off this med someday. Back on the full dose for a few weeks &amp; losing weight again. Very easy to skip a meal &amp; hardly notice, which is where the real weight loss comes in. I don&rsquo;t crave the bad foods I used to &amp; don&rsquo;t mindlessly eat. ScaleDown trial ran out (was able to keep the scale) but after a few months it was only generic info anyway &amp; not worth it.""","April 20, 2016",25,Mild Side Effects,5
144395,Etonogestrel,Birth Control,"""I got the nexplanon after I had my daughter in 2014. I bled constant for eight months straight. I then went to sporatic periods (on one week, spot the next, nothing a few days, then BAM back to bleeding)  I have gained 30 pounds on this and can not lose it for the life of me, no diet or exercise regimen will work. Also, I have been battling depression and dissociation off and on since I got it. However,  I haven&#039;t gotten pregnant. So it definitely does it&#039;s job. But I finally am scheduled to get it out next week, one year early. I will not ever get it again. Everyone will react differently.""","April 17, 2016",10,No Side Effects,5
201143,Zoloft,Post Traumatic Stress Disorde,"""Alright so I&#039;ve been on 100mg of Zoloft for a while and I&#039;m supposed to start 200mg tomorrow and I&#039;ll be honest, it&#039;s done absolutely nothing for me personally so far.. I&#039;ll be starting Risperidone and coming off this one.

I&#039;ve had no side effects as well as no positive effects what so ever, it&#039;s a very weak medication, basically like drinking water. I guess if your symptoms aren&#039;t bad at all and you want an easy way out of your problems, then this could be the drug for you.

These are the symptoms I experience and trying to medicate: Hypervigilence, jumpiness, sensitivity to sudden noises (like a door slamming shut), only experience emotional &#039;&#039;numbness&#039;&#039; or anger/rage, cloudy mind, disconnection/dissociation/depersonalization, etc.""","November 28, 2016",9,Extremely Severe Side Effects,3
228395,Butrans,Pain,"""When the doctor gave me these patches I had a a &quot;yeah right&quot; attitude.  I am  stunned! I applied the first patch and 3 days later I had significant pain relief! I just applied my 2nd patch and I am able to resume doing a lot of things I haven&#039;t done in years. I had side effects at first, sleepiness, shakiness, and severe nausea but they passed within the first week. I am amazed and pleased at the effectiveness of these patches.""","July 6, 2013",156,Mild Side Effects,5
46034,Phendimetrazine,Obesity,"""I have been taking it for 3 weeks and have lost 6 pounds. I was on Adipex. It has been 5 months in total and I have lost 42 pounds. I have 30 more to go. I am eating 1200-1300 calories a day, and exercising at least 3 times a week.""","March 30, 2009",26,Severe Side Effects,5
20960,Acyclovir,Mononucleosis,"""Hope that my information will be read by doctors and the creators of that wonderful and reliable website. I would like to tell, that for me the Acyclovir is sometimes not working while taken as pills, but it ALWAYS works very good, when given in the form of infusions. Of course the doctor must fit the amount of the days when the drips will be given to a patient (it is usually 5-6 days up to 10 days) to the amount of the virus. But it always works - I recovered from the EBV thanks to that five times. I am a proof it always works this way.""","May 29, 2012",16,No Side Effects,5
58128,Acetaminophen / hydrocodone,Pain,"""I&#039;ve been on this medicine for 9 years now. I take one every four hours, and it is a God send. I have two ruptured discs in my back, and with it I am pain free. Over time you may become tolerant to it, and need more to get the same relief.""","April 8, 2009",21,Mild Side Effects,5
57122,MiraLax,Constipation,"""I had been backed up for at least half a year when things went from bad to worse. The last two months, I was lucky to go once a week. My stool was so hard and big that it hurt to much to go. My doctor prescribed Miralax to me and it started to work a little. Then, she recommended I take two cap fulls in two cups of water instead of one in one. After a day or two, I went to go and it literally went from 100% bad to 100% great. I was not only able to go but it didn&#039;t hurt at all. It was so amazing to finally not be in pain that I literally cried. I would absolutely recommend this product to anyone with that kind of constipation.""","December 18, 2012",194,No Side Effects,5
73013,Ethinyl estradiol / norethindrone,Birth Control,"""My biggest fear with bc pills was the weight gain - I can assure you now that this does not happen &amp; is somewhat of a myth. I&#039;m married, been on this pill for about two plus years &amp; haven&#039;t had any scares or issues. I get a little nausea when starting a new pack so I always take at night (my only real hang up). Never emotional, super light and predictable periods. Very happy.""","April 17, 2015",16,Moderate Side Effects,5
230814,Micardis,High Blood Pressure,"""Soon after starting Micardis I suffered from dizziness, nausea, irritability and I had no energy.  It continued, then I started shortness of breath.  Was told by my doctor it was not the medication.  I went to a cardiologist and she kept me on it and put me on Imdur.  Then severe headaches occurred.  I&#039;m now going natural and taking my chances.""","July 24, 2009",89,Mild Side Effects,2
84804,Ethinyl estradiol / norgestimate,Birth Control,"""I&#039;ve been on TriNessa for a year and a half now. It&#039;s prevented pregnancy, made my boobs bigger, and made my periods more regular and lighter. However, I have been severely depressed and anxious. I never realized it that it was because of TriNessa due to the fact that I&#039;ve been dealing with anxiety and depression for 7 years now. However, ever since I started I have been so anxious that, at one point, I was border-line anorexic from being nauseous with no appetite, I&#039;ve had severe sleep disorders that have stemmed from the anxiety and depression, and I&#039;ve had serious thoughts of suicide on multiple occasions. DO NOT take TriNessa if you have a history of anxiety or depression!!!""","April 23, 2016",15,No Side Effects,1
145436,Zithromax,Sinusitis,"""I was prescribed Zithromax for an upper respiratory infection and I did not have such a good experience. The first day I had really bad diarrhea. I couldn&#039;t even leave the house. The 2nd day I was overwhelmed with nausea. I took the pill with food and still felt sick to my stomach the entire day and night. Today I have decided the terrible side effects are not worth it, and I&#039;m not going to take the rest of my prescription.""","August 27, 2009",41,No Side Effects,3
218360,Amoxicillin / clavulanate,Bronchitis,"""I had a really bad bronchitis and sinus. The doctor prescribed  me. Augmentin 875. I had some cough, but a really bad headache, I hardly ever get headaches.  These were very bad.""","March 21, 2014",11,Mild Side Effects,5
85248,Ethinyl estradiol / norgestimate,Birth Control,"""I asked my doctor for a birth control because I was in a relationship and we both decided pregnancy is not in our near future and I can say Trinessa did it&#039;s part when it comes to baby making time haha. I did not break out a lot before Trinessa, but now even during the week I get my period, I have zero acne, and I am talkin no zits at all. I do not take the sugar pills during the week I am on my period because they are only there to take if you can not remember to start your birth control that Sunday, other than that they will make you gain weight. Downside I&#039;m on like month 6 and I&#039;m nauseous almost every time I take my pill sometimes even after I take it on a full stomach. Still regular cycle, overall I do like it besides the nausea.""","September 28, 2015",4,No Side Effects,5
9748,Lo Loestrin Fe,Birth Control,"""HORRIBLE went from 127 to 145 got off the pill. Lost the weight very quickly off! Makes you bloated and crazy!""","August 15, 2015",9,Moderate Side Effects,1
120468,Montelukast,"Asthma, Maintenance","""Before I started on Singulair I would have several serious asthma flares every year requiring prednisone treatment. Since starting Singular several years ago I have only had one serious asthma flare. My allergic rhinitis is also much better controlled.""","March 24, 2009",34,No Side Effects,5
76320,Roflumilast,"COPD, Maintenance","""Had to stop taking due to severe insomnia. Stopped taking and still did not sleep for four days. Worked great on my breathing problems,""","July 20, 2012",48,Mild Side Effects,1
57032,Ranitidine,Gastric Ulcer Maintenance Treatment,"""It works that is all I can tell you it is just that it works.""","May 13, 2008",68,No Side Effects,5
124906,Tri-Previfem,Birth Control,"""It definitely works. I&#039;ve been on it for six months and have not become pregnant. There was slight nausea and some change in irritability but I am overall happy with it. My skin is also flawless!""","March 17, 2015",6,Mild Side Effects,5
103910,Ethinyl estradiol / levonorgestrel,Birth Control,"""This pill has made me so emotional. I&#039;ll be crying over the most pointless things and can&#039;t seem to control my emotions. I was never like this before, although it has lightened my periods.""","September 10, 2014",22,Mild Side Effects,1
226790,Etonogestrel,Birth Control,"""I have to rate this a 5/10 because on one hand it is REALLY effective. My husband and I use no form of backup contraceptives (i.e condoms) and have not fallen pregnant. I also rarely have periods, and when I do they are fairly light. However, on the other hand I have been on the implant for 1 year and 8 months, and have gained SO much weight. I have gained upwards of 30 pounds, and I have been trying to figure out why. My eating/fitness habits have not changed one bit since I got the implanon inserted, so it is quite obviously due to the implanon which seems to be a common complaint. I also have ZERO sex drive, bad mood swings, and periods of extreme lethargy. I am often too tired to do anything. I have an appointment for removal next week.""","March 9, 2015",3,No Side Effects,3
148805,Mirena,Abnormal Uterine Bleeding,"""Minor bleeding for a few weeks after insitu. After that - none at all. Don&#039;t even know where I am in my cycle- no pain or bleeding. Only cost $30 for 5 years! Feel sorry for those who don&#039;t have one!""","April 13, 2016",13,Moderate Side Effects,5
40459,Savella,ibromyalgia,"""I have had Fibromylgia for over 20 years. I have other health problems. I went off of Prozac to take the new medicine. Prior to taking Savella I was not sleeping taking two different sleep medicines and still didn&#039;t sleep. Plenty of pain medicines and have tried so many medicines. Since I started just over a week ago I feel so much better. I&#039;m sleeping and even have been able to start to walk a little. Prior to this I couldn&#039;t even get out of bed for days at a time. This is the best I have felt in over 20 years. The only side effect is a little bit of a hungover feeling the next day but that is starting to ease. I&#039;m so thankful for this medicine and I hope that I continue to feel better. I pray for everyone that suffers from this illness.""","September 20, 2009",54,Moderate Side Effects,4
222186,Zytiga,Prostate Cance,"""Very satisfied with this drug. PSA dropped from 40 to 15 in 3 months. No side effects noticed.""","December 23, 2016",7,Mild Side Effects,5
111335,Ledipasvir / sofosbuvir,Hepatitis C,"""Started Harvoni 6 days ago so far no side effects or maybe a little concentration problem at time. (Brain fog) not sure if thats part of it or just because I&#039;m an old fart LOL.

3 weeks and only side effects is headache and feeling flushed at times.  I go in next week for the 4th tests I&#039;m praying there is improvement.""","May 5, 2016",14,Mild Side Effects,1
187096,Safyral,Birth Control,"""I started Safyral in April for irregular menstrual cycle and severe pms my only complaint was that for about a week or two I was spotting off and on but my periods are very light I&#039;m use to very heavy flow no backaches cramps I still will get an occasional pimple literally 1 or 2 a few days before my cycle but no acne mood swings or depression my only regret is not starting this sooner""","June 28, 2015",3,Mild Side Effects,5
230185,Daklinza,Hepatitis C,"""I had Hep-C geno type 3a, took Daklinza 60mg per day and Sovaldi 400mg per day together and after 27 days of 27 tablets each, I had blood work and was cleared of Hep-C, I&#039;m finishing it all just in-case of the 12 week program of 3 scripts of 28 pills each. I had a few headaches and itchy skin and at first felt weak when I took them in the morning so I changed it to the evening and everything was fine. I was approved to take Benadryl, 2 in the morning and 2 at night and it helped the itching, could not take any pain medicine for the headaches. My health insurance covered all but my one time deductible of $6000 and after that I paid nothing. My nurse found a company to pay my deductible.""","October 18, 2015",12,Moderate Side Effects,5
161464,Ortho Tri-Cyclen,Birth Control,"""Ortho Tri Cyclen (in my opinion) seems to be the most effective birth control pill with the least amount of unwanted side effects. I have tried several generic forms as well as the Ortho Tri Cyclen Lo and experienced mild unwanted side effects such as cramping and spotting.""","October 17, 2008",12,Mild Side Effects,5
5056,Orsythia,Birth Control,"""Hi Ladies I wanted to share my experience with this orsythia pill. Well I have now been takin it for about 5 months and I Love it. I was on the nexplanon for 6 months before I changed it to the pill. And it was the worst so many symptoms like headaches and nausea and always so hungry. When i had my son I was weighting at 200 pounds before I had him and lost 30 when I gave birth so I was down to 170. I tried my hardest to loose weight with the nexplanon after inserting it after giving birth. I dieted well eating 1,200 or less calories a day doing 3 hours of workout and nothing. Right when I switched to the pill I started losing weight rapidly I was at 170 and now I&#039;m at 142 in less than 4 months and I havnt been as hungry❤""","August 5, 2016",4,No Side Effects,5
56226,Humira,Psoriasis,"""I&#039;m 50yrs old and have lived with psoriasis for half that time.  I don&#039;t like to even take ibuprofen so obviously I&#039;ve been reluctant to go on such a significant biologic.  That said, Humira has been an absolute miracle.  I&#039;m now after 90 days 100% cleared.  This is not BS.  THIS IS THE TRUTH.  I couldn&#039;t be happier.""","December 3, 2016",29,Mild Side Effects,5
38681,Liletta,Birth Control,"""I got liletta placed in May 2016. I had it placed 7 weeks after I had my second child via csection. The insertion was uncomfortable but bearable for me. The first period I had was extremely long. It was about a month. After that I have had random spotting but not period. I haven&#039;t had any bad side effects and also no weight gain! I like liletta and if you can tough if out that first month of a wacky long period and little spotting I would definitely try it. It was also covered by my insurance 100% so that was also a plus for me.""","July 26, 2016",4,No Side Effects,3
2701,Diltiazem,Supraventricular Tachycardia,"""I have taken this for over a 18 months. It works great. I have Atrial Fibrillation and Tachycardia. I had previously taken Rythmol for six months - it added 20 pounds to me and I was eating less and less. The diltiazem is working great, started on 120mg but just recently went to 180mg. Having a few more episodes but am also dealing with breast health issues - it could very well be from anxiety from this rather than actual heart issues. Very hard to discern. Would recommend this over Rythmol - hands down, and in the last 6 months have lost 10 of the 20 Rythmol put on me.""","April 24, 2013",29,No Side Effects,5
119582,Testosterone,"Hypogonadism, Male","""I had been using Cialis which worked for a boost for about four years, and in the fifth year even after taking a dose, I didn%u2019t have interest in sex.  My Doctor ran blood test and determined my T level was low. For the past 4 month I have used the 2.5 gram Androgel packs daily.  I generally feel better.  I have lost my belly flab.  My love interest is better although I still rely on the Cialis, but now I have total control of my orgasm.  I have lost testicle size, in fact, at times they will ascend into the inguinal canal until I push them back out.  In short this 64 year old would say that Androgel is a nice improvement.""","April 14, 2011",50,No Side Effects,4
132706,Zovirax,Herpes Simplex,"""I have been taking zovirax for over 12 years, 400 mg each night at bedtime.  I have only had a few outbreaks, caused by kissing my husband who had outbreaks.  On doctor&#039;s orders, I am to increase to 800 mg each night at bedtime when I do have an outbreak, or when I&#039;m not feeling well.  Other virus&#039; can set off a cold sore attack.""","July 25, 2008",36,Severe Side Effects,5
