recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
134596,Ketorolac,Postoperative Pain,"""I&#039;m three days post operation for a hemorrhoidectomy and a fissure repair. The pain is horrible, but the Toradol is working well. It works much better than the narcotics prescribed (Tramadol).""",12-Feb-15,18,Moderate Side Effects,5
169613,Aspirin / butalbital / caffeine,Migraine,"""Wonder stuff wIth little to no side effects IF taken at migraine onset! So important and I can not stress enough that it must be taken immediately! If it hasn&#039;t worked for you ask yourself if you waited too long before taking it. I carry it with me every where because i never know when I&#039;ll need it. Sometimes I&#039;m stupid and think, &quot;I&#039;ll just try and tough it out, I don&#039;t want to waste the good stuff.... &quot; So dumb, last time I ended up with a three day migraine that I could have prevented. I wasted like 8 pills trying to manage it, whereas two at onset would have eradicated it altogether. Note: these still help to reduce the pain of an existing migraine better than anything else I&#039;ve tried, but I&#039;m am still cooped up in my room avoiding light, sounds and all stimuli that might make it worse.""",3-Dec-14,25,Mild Side Effects,5
85338,Ethinyl estradiol / norgestimate,Birth Control,"""I went on this pill when I was 17. The first 6 months were dreadful. An emotional freak, always crying. After my body got used to it, I was totally fine. My boobs went from an A to a C, I did gain a little weight however I blame that on college. I am able to lose weight easily when I diet while on the pill. Never got pregnant, even with missing pills. Regular period, LIGHT period. I would recommend this pill, once your body gets used to it it will be fine.""",26-Jun-15,19,Mild Side Effects,5
61084,Lovenox,Deep Vein Thrombosis,"""It is the only medicine that I can take to assist with the fighting of DVT for me. Don&#039;t care for sticking myself everyday, although it is keeping me alive. I have tried Coumadin and Praxada, but with both became severely ill, so the only choice was Lovenox. Am looking for the option of going back to a pill or some other treatment one day, instead of injections.  """,24-Dec-11,30,Moderate Side Effects,5
41615,Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,Bowel Preparation,"""I had to use this for a colonoscopy. I was given a choice of 4 flavor packets, I chose the cherry. It didn&#039;t taste bad at all. I&#039;ve spoken to people who said this started working within 30 minutes after beginning to take it. For me it took almost 2 hours. Since it took so long I was able to finish the entire container before I began having movements. Because of this I felt very bloated but that diminished once it started working. It&#039;s very thorough but there&#039;s no discomfort with it. It also didn&#039;t keep me up all night. It started working around 7 pm and stopped by bedtime so I was able to get a good nights sleep with no getting up during the night. However, from 7 to 10 I was going every 15-20 minutes. It was much better than I expected.""",24-Nov-10,22,Moderate Side Effects,5
118375,Naltrexone,Alcohol Dependence,"""I rate this medicine a 10 because of the fact that the craving did go away almost instantly. I am taking the low dose tablet.  I&#039;ve only been on it for 2 days, I do have to say though it has made me tired, moody, and I&#039;ve had a hard time concentrating, especially when driving.""",15-Sep-11,50,Mild Side Effects,5
136744,Sodium hyaluronate,Osteoarthritis,"""I am 76, a right handed tennis player with left knee pain around the knee cap and toward the inside of knee.  I finished a series of 3 shots a couple of months ago and can report no improvement, in fact the last few weeks pain is worse.""",10-Jul-17,16,No Side Effects,1
111954,Gabapentin,Anxiety,"""Seriously the best for anxiety. I&#039;ve been through countless SSRI&#039;s, buspar, Ativan, xanax, etc and gabapentin has worked better than all those combined for my anxiety and panic attacks.""",12-Nov-17,9,Moderate Side Effects,3
129363,Levonorgestrel,Birth Control,"""I&#039;ve had Skyla for almost 5 months now. The procedure for getting it inserted was a bit painful. I got it inserted 7 weeks after having my third child so I didn&#039;t think it would be so bad. I felt a pinch that lasted about 10 seconds. It was quick but painful in my experience. I immediately started to spot after. I had heavy bleeding that lasted for about a month. I haven&#039;t had a period since, I have been spotting on and off though. Not sure if me breastfeeding has anything to do with it. I get a lot of nasty discharge. It must have something to do with Skyla because I had been fine before that. I check my strings constantly and at first they were very hard. My husband described them as Bobby pin type of feeling. Been having pains lately too""",1-Sep-15,2,Moderate Side Effects,5
75278,Vistaril,Anxiety,"""Great for unclogging your nose, horrible for anxiety. It made mine bad enough on several occasions that I ended up in the ER. It also gave me dangerously low blood pressure, heart palpitations, hallucinations and an overall terrified feeling. I wouldn&#039;t recommend this at all for anxiety.""",14-Aug-17,25,Severe Side Effects,5
94096,Trintellix,Major Depressive Disorde,"""I&#039;ve been on Brintellix for about 5 months now. At first I was on 5mg and I noticed 2 things right away: I was experiencing some severe nausea,  but I wasn&#039;t having the kinds of social thoughts the other antidepressants I have taken caused. 
Doctor shortly thereafter increased my dose to 10MG. I felt happy and very, very focused. Time got away from me,  and the days blurred together. Unfortunately I experienced some negative side-effects. I noticed that I became agitated easily and even very, very angry at times.  There were times that I hated everything. Not to mention the complete loss of sex drive- very big problem at 26 years old. Back on 5mg now. Still no sex drive. Plus the meds are so expensive!""",19-Jan-16,18,Moderate Side Effects,5
154526,Balsam peru / castor oil / trypsin,Dermatologic Lesion,"""This saved my finger from amputation. Granulation was not happening till I used this. Ten days later all is well.""",14-Jul-14,1,Mild Side Effects,5
121875,Venlafaxine,Depression,"""I&#039;ve been on 75 mg for two months now, started at a baby dose of 37.5 about 3 months ago. I can honestly say I woke up feeling the difference and the burst of energy. Only complaints are if you forget to take a dose you&#039;re not in for a good day until you take your next dose. I vomit and have a terrible headache, and also with the medication I found that I had a couple bad lows while getting used to it. But as long as you keep up with your dose and don&#039;t mess around with taking it you should be very satisfied with the result.""",5-May-13,69,Mild Side Effects,5
116214,Adalimumab,Psoriasis,"""Psoriasis is my shadow since I was born. The last few years it has gotten worse. I started Humira treatment last April. The results were fantastic. I&#039;m flaring up again and Humira is not working anymore.""",14-Mar-16,12,Mild Side Effects,4
86462,Invokana,"Diabetes, Type 2","""not told of contraindications, effect with other meds, etc. need more consultation to ensure nothing is happening. Right now my lymph nodes are swollen and in reading about invokana this could be a possible side affect?""",9-Feb-16,14,Mild Side Effects,2
229500,Lurasidone,Schizophrenia,"""Needs to be taken with food. Worked well for about a year then It gave me random bouts of severe depression and fatigue. I think when I was taking this I had more homicidal thoughts. Thank GOD I don&#039;t suffer from these side effects anymore. I&#039;ll stick to my abilify.""",28-Nov-15,6,No Side Effects,4
9021,Clobetasol,Psoriasis,"""I would use clobex on my thick plaque psoriasis on my scalp. It literally cleared it up completely within 48 hrs to the point where I can go and get my hair cut. The best med I&#039;ve used in my 30 years of trying everything""",26-Oct-15,39,Mild Side Effects,4
129737,Levonorgestrel,Birth Control,"""I had paraguard for four years and experienced very bad cramps during ovulation and my period, along with heavy bleeding.  I switched to Mirena after consulting with a new GYN.   The removal of paraguard was painless and took less than a second.  The original insertion of it was extremly painful.  I had it inserted when I was in my late 20s, no children.  I still have no children and found the insertion of the Mirena to be no worse than two bad cramps, each lasting only a second.  I took 800mg of Motrin about an hour prior to the precedure, which may have helped.  I had no cramping or spotting after the procedure and have still have no cramping or spotting.""",26-May-15,9,No Side Effects,5
10303,Sotalol,Atrial Fibrillation,"""Shortness of breath, extreme joint pain, swollen feet and lower legs, blurred vision, tired, no energy.  I was not told of side affects.  I am not Me anymore.  So sad.""",28-Aug-17,13,No Side Effects,5
3810,Fioricet,Headache,"""This is the only medicine I&#039;ve ever found to actually work on my tension headaches. I have used it about 2 - 3 times a year for a few to several days in a row to knock out my headaches. This is my &#039;last resort&#039; medication and for great reason - it works. As someone else posted, if this doesn&#039;t work, nothing is going to work. I&#039;m so thankful for this medication.""",23-Jan-10,22,Mild Side Effects,5
119360,Testosterone,"Hypogonadism, Male","""I have had panhypopituitarism for 16 years.  I started with patches, then chorionic gonadotropin, then patches again because the Hcg gave me a bad headache.  Then I tried shots, also a bad headache.  Then my insurance stopped covering the patches, and my doctor switched me to testosterone cream compounded locally.  It works better than the patches, but at 75 mg, I lost a huge amount of hair in 2 months.  Then I reduced it to 50 mg. and now 40 mg.  The hair has stopped falling out, and I think some is growing back.  I am 61 years old and having the testosterone level of a young man is not worth going bald for!  Frankly, I doubt if anyone really needs more than 50 mg.  Just be aware and do not blindly follow your doctor&#039;s advice like I did.""",20-Jan-15,7,Mild Side Effects,5
3226,Nitrofurantoin,Bladder Infection,"""My score is based on how well it&#039;s treating the infection itself - burning, back pain and urgency are gone 48 hours after starting this drug - first time user with a clearly defined bad infection based on urinalysis at the hospital
-- don&#039;t need Azo any more, still downing cranberry and water, and tip: eat something even if your appetite is gone.
Bad news, I&#039;m exhausted, nauseous, dizzy and drained.
I can live through the side effects, not so sure about the infection - very effective, strong, targeted, bacteria-killer and I will complete the entire protocol as directed - the temptation will be to stop taking it, I will resist the temptation. I will, however, bow to the temptation to sleep all day.
takeaway - it&#039;s a trade-off.""",30-Jul-16,8,No Side Effects,4
202349,Lithium,Bipolar Disorde,"""I&#039;ve been on lithium for a month and a half and the only side effects I have is headaches. It is easily managed when keeping up on my water intake. This medicine has been a great for my bipolar 2 disorder. I haven&#039;t felt this calm in a very long time. My anxiety is at an all time low as well. My moods aren&#039;t all over the place either. I&#039;m so thankful I gave this medicine a chance. It has changed my life in the best way.""",14-Sep-17,17,Mild Side Effects,3
89944,Risperdal,Bipolar Disorde,"""This was the WORST drug I have been on since I was diagnosed in 1998. I was on the injection for about six months, gained a lot of weight (50 pounds) and had a horrible gallstones flare up in which I was diagnosed with the condition (after fainting in public). I was put back on abilify and prefer the oral pill every day to the injection! One nurse didn&#039;t inject me correctly and I developed sciatica for longer than I was on the medication!!""",19-Aug-16,10,No Side Effects,4
144061,Etonogestrel,Birth Control,"""Nexoplanon is killing my relationship.

I got it inserted in September, had non-stop old blood coming out from down below from October to January. Went away until May, and since them, I&#039;ve had to wear a R sized tampon every day, and we are in July now.

It doesn&#039;t get you pregnant, but it makes me angry, sad, irritable, and I believe, extremely tired; plus, I got it so I could sleep with my boyfriend without worries, figures, now I can&#039;t even do it because of the gross bleeding.""",19-Jul-16,16,Moderate Side Effects,5
70744,Abacavir / dolutegravir / lamivudine,HIV Infection,"""I am a long term survivor with no HIV related complications, ever. I have never had an adverse reaction to an HIV medication as well. I took the blood test to make sure I was not allergic to the medication. I did my homework on this drug as well, and many people really like it. I was basically bedridden for 19 days, and got off the medication. 2 days later, I ended up in the ER with pancreas complications. &quot;Making your life easier with 1 pill a day&quot; is not necessarily the way to go. In my opinion, they marketed this drug too quickly.""",11-Nov-15,22,Mild Side Effects,5
86387,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""1st prep was at 4:00 pm.  It was not as bad as the reviews that I have read on the internet.  I mixed the solution with ice cold water, put a lemon under my nose, held my nose throughout the entire drink + 5mins, use a STRAW placed all the way to the back of your throat!  Put on some good motivational music &quot;blarring&quot; through the house :) and had at it.  Within 10 minutes I had already drank the solution and downed the 1st 16oz chaser.  In between drinking the prep I would stop and suck on a lemon or a small sip of water.  Drink the prep as fast as possible but don&#039;t make yourself sick.  It took only 15 minutes for the solution to work.  Make your bathroom your mini office...(laptop, baby wipes, water chasers with you!, etc..)""",23-Oct-13,22,Mild Side Effects,5
54255,Naloxegol,"Constipation, Drug Induced","""I started taking Movantik four months ago.  At first it was like a miracle.  I had a bowel movement soon after taking it in the am.  As time went on my bowel movements became days apart and I needed to supplement with senna and ducolax.  I try to eat as much fiber as possible.  I&#039;m going to try milk of magnesia.  I must say that my stools are very seldom hard and I&#039;m very happy because hard stools caused so much pain that lasted several days.  I did have gas and stomach cramps but rarely anything really unpleasant.""",23-Mar-16,16,No Side Effects,5
138406,Phentermine,Weight Loss,"""I started three weeks ago and down 13 pounds. 254 and now 241. Side effects ... Dry mouth, insomnia and heart racing not all the time. I will weigh myself again at the end of March.""",20-Mar-14,7,Moderate Side Effects,3
25352,Golimumab,Rheumatoid Arthritis,"""I think it makes me sad. This was my 3rd dose and I&#039;m almost suicidal.""",17-May-15,8,Moderate Side Effects,5
41034,Acetaminophen / oxycodone,Chronic Pain,"""Good""",29-May-15,9,Extremely Severe Side Effects,5
14892,Ethinyl estradiol / norethindrone,Birth Control,"""I started taking Taytulla 2 weeks ago to help prevent more ovarian cysts from popping up. There is not one thing I&#039;ve liked about this pill. I get TERRIBLE headaches and nausea almost constantly, I&#039;ve broken out in acne all over my face, I have been suffering with terrible depression/anxiety/lack of interest in anything, and fatigue. I forgot to take it one night and the next morning I woke up with super heavy bleeding. I know the body will react when starting any new medicine, but this is miserable. Would not recommend, ladies!""",22-Aug-17,6,Severe Side Effects,5
10831,Mononessa,Birth Control,"""While I havent been on it long I can say I have been WORLDS different. I originally was on sprintec for a good 10 years. Got new job where I just got my rxs filled there (ins requirement) was given estraylla as a substitute can we say all hell broke loose on it. Moody(which Im not at all), gained 15lbs, always bloated, foods I should want and love made me sick,no sex drive, horrible periods, lethargic etc etc. Well then the pharmacy got mononessa in, no joke within a week the bloating subsided, I dropped 5lbs, mood was way better, drive is back. Honestly feel better on it then even sprintec.Watch your inactive ingredients, thoes are what cause the side effects more than the hormones.""",17-May-16,9,Mild Side Effects,5
47114,Thyroid desiccated,Underactive Thyroid,"""Doctors will always try to put you on synthroid which is poison that has the worst side effects and once I started on Armor I could see the dark cloud leave. I still notice that I can only use a half of batch before I need to buy more because it went bad and I am still trying to get the perfect dose but I feel so much better with armor than the synthroid that doctors suggest. I only wish I could buy armor in Colombia SA because now I must go to the states every month to pick it up.""",8-Jan-16,32,No Side Effects,5
220775,Loestrin 24 Fe,Abnormal Uterine Bleeding,"""I&#039;ve been on Loestrin 24 Fe for a little more than a year and it has been a wonderful experience for me. I have fibroids and my cycles would be very heavy and would last at least 7-10 days. Now my cycle lasts 4 days and I&#039;m a little heavy the first two days. This pill has changed my cycle for the better and I would recommend it to anyone experiencing a very heavy and lengthy cycle.""",22-May-10,21,Mild Side Effects,2
195914,Levomilnacipran,Depression,"""I started Fetzima at the request of my doctor as my mood was very dull and I was using Alcohol to help with anxiety. After 8 weeks at 40 mg I could not handle the excessive sweating that was so bad I was showering sometimes 4 times a day and washing my sheets almost daily. The worst part was the excessive pain after intercourse that would almost bring tears to my eyes from the pain. I have since been moved to another SSRI. """,27-May-14,47,No Side Effects,5
24198,Tretinoin,Acne,"""Hi everyone! I&#039;m a sixteen year old girl who has been struggling with acne since the beginning of high school. My self confidence definitely crashed and I always seemed to have to cake foundation on my face before going anywhere, and I just wanted my acne to be GONE. So it has been exactly 2 1/2 months since my physician prescribed me to tretinoin Retin-a 0.05%, and the first thing I did was look up reviews about it. I was terrified of the possible &quot;purge&quot; so I waited until a week long break from school to start using it, and to my surprise, no special purge on my skin! My forehead and chin have always been okay; cheeks and nose have been the biggest problem, but generally my skin is smoother and less red! STICK WITH IT!!!""",28-Jun-15,17,No Side Effects,5
122042,Venlafaxine,Anxiety and Stress,"""Be smart about getting off of this medicine. Follow doctors instructions, it is very important.""",24-Jul-11,25,No Side Effects,5
33031,Seasonique,Birth Control,"""I&#039;ve been on Seasonique for a year now and absolutely love it. The only things that I&#039;ve experienced are a little bit of cramping around the time I would normally have a period, but nothing too bad. I have gotten a little more emotional since being on the pill and have had a small acne issue around my jawline, which I had never had before, but nothing that bad. My sex drive did go down a bit in the first couple of months, but then I was back to normal. I highly recommend Seasonique to anyone who&#039;s considering it for birth control. I mean, you can&#039;t beat only four periods a year. """,18-May-11,0,No Side Effects,5
166661,Levonorgestrel,Birth Control,"""I got the skyla one week ago. Insertion was uncomfortable but I think my nerves got the best of me and made it worst. Like many other people, I read all the horror stories of insertion being incredibly painful. I was shaking the entire time because I was so nervous and it was just a lot of pressure that was over really quicklg. Post insertion I have cramps no worse than period cramps and very light spotting which I expect to be over soon. 
Don&#039;t let all the horror stories scare you. Everyone is different. The IUD is worth it, you are 20 less likely to have an unplanned pregnancy with it than you are with regular  birth control pills. Insertion is not fun but being pregnant is even less fun.""",24-Aug-16,2,No Side Effects,5
180918,Dienogest / estradiol,Birth Control,"""I have been on a lot of pills and this one has to be the worst. I never had acne before and as soon as I started this pill my face has been broken out. I have gained weight. I am depressed all month and have horrible PMS. But I haven&#039;t gotten pregnant and my period seems to be the same.""",24-Apr-12,6,No Side Effects,5
18300,Embeda,Pain,"""I have had chronic back and neck pain for several years and have tried almost all pain medicines, my last was Percocet 10mg 6 times a day along with Flexaril 20mg 4 times a day. Now I take 2 Embeda 20mg a day and feel great. So far I have not had any side effects.""",13-Nov-10,43,Moderate Side Effects,4
55090,Bupropion / naltrexone,Weight Loss,"""I just started Contrave 5 days ago.  The positives are that I&#039;ve noticed my appetite is suppressed and I&#039;m eating smaller portions. Also sleeping great, but I am only on the 1x a day dose in the morning.  The negative side is the nausea and stomach ache later in the day. I wouldn&#039;t consider them enough to stop at this point and I plan to continue on with it at this point. Hoping these negative side effects will subside as my body gets used to it.""",30-Apr-16,14,No Side Effects,2
157059,Movantik,"Constipation, Drug Induced","""Long term use of opiates for chronic back pain had given me constipation so severe, it caused a rectal prolapse. I recently had a subtotal colectomy, yet the cramping, gas and constipation continued. My pain management N.P. recently gave me samples of the 25 mg. tabs. I am thrilled to report that after 3 days of being on this drug, my constipation has responded very favorably, with no obvious side effects so far. I was previously using Relistore inj., which only worked sporadically at best, and with excessive cramping. I also take Linzess which along with a recent subtotal colectomy has improved my colonic inertia caused by the years of narcotic use. This new drug is truly a Godsend for me!!""",8-Jun-15,46,No Side Effects,5
225322,Bupropion,Smoking Cessation,"""Absolutely miracle med for smoking cessation!  I smoked for 15 yrs (anywhere from 2-4 packs/day).  Had the attitude, &quot;if I quit, I quit; if I don&#039;t, I don&#039;t&quot;.  Within 10 days I stopped.  I did experience a few side-effects that were no big deal (insomnia, funny taste in mouth). I didn&#039;t have a &quot;stop-date&quot; just one day I lit a cigarette, took about three drags then put it out.  That was 14 yrs ago.  Took me about 5 yrs to say I quit - I always said, &quot;I haven&#039;t had a cigarette in a while&quot;.  I still have my 1/2 carton as my trophy ;-)""",17-Apr-15,84,Mild Side Effects,5
167001,Levonorgestrel,Emergency Contraception,"""I took plan b within 24 hours &amp; im now 8 weeks pregnant with the dates matching up perfectly to the specific night. I hope people don&#039;t 100% rely on this to work because I am walking proof that it doesn&#039;t always!""",22-Jun-16,6,Mild Side Effects,5
154258,Nexium,GERD,"""Very effective. No heartburn or difficulty swallowing, or other symptoms during therapy.""",21-Jun-12,33,Mild Side Effects,5
140199,Asenapine,Post Traumatic Stress Disorde,"""I have been on medication for over 23 years and Saphris is a far better antipsychotic I have ever been prescribed. I feel more motivated, more social, my weight hasn&#039;t changed and am now enjoying life unlike the many years I spent on Largactil and other antipsychotics. I have also felt benefits in my sleeping pattern. Use this medicine right and you wont believe the change. I have Borderline Personality Disorder and Post Traumatic Stress Disorder but also use an antidepressant too.""",22-Nov-13,40,Severe Side Effects,5
24696,Horizant,Postherpetic Neuralgia,"""I was on Lyrica and had extreme cankles (swollen ankles) and 20 pound weight gain!  I am on Horizant now and lost the weight and lost the shingles pain too.  So thankful that my Dr switched me and that my ServU Pharmacy saved me money.""",7-Jun-17,7,Severe Side Effects,5
106366,Implanon,Birth Control,"""Rubbish.  I had put in 4 months ago constant period haven&#039;t stopped bleeding, feel like faint due to low iron. My hair is falling out bad been told its a side effect depo having this taking out, ruining my confidence and my relationship.""",15-Feb-17,1,No Side Effects,5
68530,Excedrin,Migraine,"""I had a horrible experience with Excedrin Migraine. Shortly after taking it, my heart started racing super fast, I got extremely anxious, and my body started shaking. Like other people are saying, if you are sensitive to caffeine do not take this medicine. It didn&#039;t take my migraine away either so it&#039;s not worth it at all.""",14-Jun-17,0,Mild Side Effects,1
48993,Ethinyl estradiol / levonorgestrel,Birth Control,"""I&#039;ve been on Quasense for about a year and a half and I love it! I had breakthrough bleeding during my first pack (the first 3 months) but have not had bleeding since. My body just needed to get used to the change in hormones and not having my period every month. I did gain a little weight but that could be unrelated. Big Fan!""",25-Sep-16,4,No Side Effects,5
92049,Lyrica,Diabetic Peripheral Neuropathy,"""Extremely drowsy, no difference in pain""",8-Sep-12,44,No Side Effects,5
134196,Prednisone,Ulcerative Colitis,"""Female (23) I was diegnosed with UC in 2008 at age 15. Got horrible abdominal pain, I&#039;d roll up in a ball n just cry, frequent bathroom trips, blood clots and dropped down to 100 pounds. I tried several medications none of them worked except prednizone.  I agree side affects are horribly I&#039;ve had different reactions all 3 times I been put on them feeling wired not sleeping till 6am looking like a chip munk, broke out in itchy bumps on my chest jaw line and back, joint pains BUT as others said it did stop my inflammation  immediately. After that I was put on azithiroprine and has been the only medication that has controlled my UC thank goodness . Don&#039;t let UC control you. You control UC! Always be srtong and very open minded about your disease """,3-Jul-15,40,Mild Side Effects,5
188424,ParaGard,Birth Control,"""I&#039;m 25 single mother to 8 year old twins an IUD was my choice of birth control I&#039;ve had paragard over 5 years already and I can say it&#039;s perfect haven&#039;t gotten pregnant, period lasts about 3 days, no mood swings, no pain, no heavy period. I love it and I&#039;m happy I chose paragard I had used other birth control methods &amp; hated them if you&#039;re not planning to have kids soon this is the best method to avoid having any lol""",31-Mar-17,10,No Side Effects,5
40319,Savella,ibromyalgia,"""I have been taking Savella for 8 weeks now. I was recently diagnosed with Fibromyalgia after battling with the symptoms for 4 years. At first, Savella was terrible. I took the titration pack which gradually ups the dose until you get to 50mg twice a day. I wanted to stop after the second day. I was feeling angry, having headaches, nausea, and some vomiting... you name the symptom and I had it. For whatever reason, I pushed through and it gradually become better. I noticed after a week I was waking up with more ease than I had in 4 years and I didn&#039;t have the overwhelming fatigue I usually did. The only side effect that I still have is hot flash/sweating. Sometimes it seems unbearable but compared to the fatigue/pain I think I can handle it.""",6-Jan-12,33,Mild Side Effects,1
147768,Norethindrone,Birth Control,"""So, my Dr prescribed this Norethindrone 0.35 mg tablets. I&#039;ve only been on them 17 days, and I&#039;ve gained 15lbs. I am constantly bloated and always have severe cramping since I started. I spoke to my Dr last week and she swears there are no side effects. But all of a sudden I got a uti,yeast infection,always hungry. I decided to stop this pill as of now. *After reading all these horrible reviews I&#039;m done with these pills!*""",13-May-17,1,Mild Side Effects,5
118676,Taclonex,Psoriasis,"""I&#039;ve had psoriasis for 15 years and I used the taclonex ointment for a couple of years before going on biologics. Last month I had a flare up while on Stelara and my derm told me taclonex had been reformulated into a suspension and he wanted me to try it and gave me a coupon for $0 copay. Yay! I take the RX to be filled and find out that my insurance will not cover it and the coupon pays up to $300 my portion was $1433. The ointment worked well for me, so I just knew the reformulated version would work wonders. I used the suspension 2x/day for a month. This medication was extremely greasy, ruined my sheets and my clothes and actually made my psoriasis worse. I would NOT recommend this product. Try clobetasol instead.""",31-Oct-15,11,Mild Side Effects,4
117223,Gas-X,Gas,"""This is a lifesaver. I don&#039;t use it every day and I only take 1 pill. Max is 2. It relieved it rather quickly! Took it before bed, felt better, and was able to sleep after a whole day of gas and bloating. I should have taken this sooner!""",23-Feb-15,68,Mild Side Effects,5
136973,Isotretinoin,Acne,"""I had struggled with moderate acne for 4 years. I tried every lotion and potion possible on prescription and every medicated facial wash available for acne prone skin. Nothing worked. Finally after a year of waiting for an appointment my dermatologist prescribed 30mg of isotretinoin (roaccutane).  It has taken about 3 months to start to see an improvement and now almost 6 months in my skin is completely clear. It has really helped my self confidence. The good thing is my clear skin will be permanently clear and the dreaded acne will not return. Other than severely dry lips and quite a few nose bleeds (although not as many as I thought) my side effects have been minimal. Stick with it, it definitely works, you just have to be patient.""",20-Oct-16,30,Moderate Side Effects,4
112269,Gabapentin,Occipital Neuralgia,"""I delivered packages for 32 years. 6 years ago I had such horrible neck pain and the dr did an xray and said bone spurs and take up to 16 ibuprofen a day and stretch.  I had physical therapy, accupuncture, chiro, massage, traction and headaches, ear, neck and pain behind the eyes.  I retired early because of this, then three weeks ago, slurred speech, dizziness, headache and finally went to a neurologist, he put me on gabapentin, and after 3 days, little pain, I am now on three times a day and ZERO pain pills.....zero for the first time in 6 years!!!  The only side effect is a little sleepy but my energy level is way up and I can sleep wonderfully  now.  God bless the Neurologist and gabapentin.  My life has changed for the best.""",20-Jan-17,17,Mild Side Effects,5
131174,A / B Otic,Otitis Media,"""These drops helped me so much. I was in severe pain for 8 days before I finally found a doctor who would prescribe them to me. I went to the ER 5 days in a row before I got any relief.""",27-Mar-09,18,No Side Effects,5
174242,Betamethasone / calcipotriene,Psoriasis,"""I applied Taclonex for over a year. It sooths and moisturizes the skin but consistent improvement did not happen. My Psoriasis seemed to flare up and then subside without any direct impact from this product. It is expensive!""",9-Aug-14,10,No Side Effects,4
55786,Effexor,ibromyalgia,"""They&#039;ll have to pry my Effexor out of my cold dead hands! It helps so much with my fibromyalgia pain as well as my anxiety.""",26-Jun-13,120,Mild Side Effects,1
144815,Etonogestrel,Birth Control,"""I got Neplanon in August 2015. It is the first birth control I have ever had. After having it for a week I experienced spotting for about a month. I have absolutely no sex drive which sucks. I have the worst mood swings. I am grumpy all the time. I&#039;ve gained maybe 5-10lbs. My breasts are extremely tender all the time and have gotten bigger unfortunately (I prefer small boobs). I am considering getting it taken out. I&#039;d recommend this only because it does prevent pregnancy but the side effects are terrible.""",18-Jan-16,11,Moderate Side Effects,5
99812,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""Worked well  but has the most disgusting taste imaginable. The artificial sweetener taste made it twice as disgusting.""",20-May-16,10,Moderate Side Effects,5
227309,Etonogestrel,Birth Control,"""Cool concept, stays in for three years, don&#039;t have to worry about a thing. Except that for the first 6 months I had a period every other week. Oh, and I break-out all over my face, chest, and back like a teenager going through puberty. For me, not worth it but I&#039;m not pregnant.""",16-Sep-13,1,Mild Side Effects,5
7383,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,"""I got this as a recommendation from my OB/GYN after getting a culture tested and I was told I had a YI. 

Directly after inserting my very first tube, my vagina is on FIRE. I showered as I thought the warm water might ease the pain, NOPE. I was literally shaking for an hour and a half because I was in such bad pain. 

""",6-Nov-17,4,No Side Effects,4
92436,Ondansetron,Nausea/Vomiting,"""They gave me Zolfren in the ER when I was very nauseous and it wouldn&#039;t cease.  It took two, but then I felt human again.  Since then since I have IBS and get nausea occasionally still, I use it and it stops it cold.  If I am highly nauseous it takes longer to work, and I have to take two Zolfren.  I was told they give this to babies and chemo patients and that aren&#039;t any side effects.  I salute this medication; for me it is a life saver.""",14-Nov-15,14,Moderate Side Effects,4
117385,Jublia,"Onychomycosis, Toenail","""The pharmaceutical group that developed this treatment is trying to recoup their cost in 1 year, they are a greedy group as they all are and should be called out. Disgusting.""",21-Sep-17,3,Mild Side Effects,5
131686,Effexor XR,Anxiety,"""In my 25 years of being put on various medications, this is--by far--the best.  I suffered from anxiety and PTSD, which (of course) would lead to depression.  I&#039;d contend with crying spells and outbursts of anger.  The first few days of taking 75 mg/day, I did have some side effects (such as racing thoughts, sleeplessness, etc.), but my body adjusted quickly.  I now wake up every day feeling more hopeful, and with ZERO crying spells.  I am still ME, and never feel like a zombie.  I am still aware of my surroundings and what annoys me, yes, but my RECOVERY from processing those things is much faster, and I bounce right back.  In other words, my perspective of things is normalized, and my days aren&#039;t ruined.  Wonderful stuff!""",19-Apr-16,86,No Side Effects,5
24370,Polyethylene glycol 3350 with electrolytes,Bowel Preparation,"""Was reading the other comments.  Maybe our taste buds vary greatly. MoviPrep tastes like Lemon Sorbet - intense lemon flavor, heavily sweetened - to mask the taste of whatever Moviprep taste like..  But I didn&#039;t find the taste objectionable. Just like a very intense sorbet. It worked quickly - came out in 4 sittings over a half hour.  I used it for all 3 of my colonoscopy and plan on using it for my 4th and final.""",11-Oct-17,4,Mild Side Effects,4
161919,Ciprofloxacin,Urinary Tract Infection,"""It is good for UTI but it&#039;s not good for the body at all!! the second day I started having muscle problems, sleeping problems, anxiety...""",23-Aug-16,50,No Side Effects,5
123547,Skyla,Birth Control,"""Would not recommend. It might work for some women, but I personally bled heavily for two weeks straight every two weeks and the doctors told me I wasn&#039;t giving it enough time but it&#039;s been a year. Which is 1/3 of the time it can even be in there. If you haven&#039;t had children yet I wouldn&#039;t recommend it.""",22-Jun-17,0,Moderate Side Effects,5
